Washington Theological Union,6896 Laurel St NW,Washington,DC,20012,www.wtu.edu,38.973475,-77.013899
Wesley Theological Seminary,4500 Massachusetts Ave.  NW,Washington,DC,20016-5690,www.wesleyseminary.edu,38.939678,-77.090088
Academy of Massage and Bodywork,1218 Pulaski Hwy Ste 324,Bear,DE,19701,www.massage-academy.com,39.628755,-75.666848
Beebe Hospital School of Nursing,424 Savannah Rd,Lewes,DE,19958,www.beebeschoolofnursing.org,38.771598,-75.1421073
Dawn Career Institute Inc,3700 Lancaster Pike  Suite 105,Wilmington,DE,19805-1511,www.dawncareerinstitute.edu,39.7548112,-75.5944927
Delaware College of Art and Design,600 N Market St,Wilmington,DE,19801-3007,www.dcad.edu,39.7418989,-75.549847
Delaware Learning Institute of Cosmetology,32448 Royal Blvd. Suite A,Dagsboro,DE,19939,delawarecosmetology.com,38.5421573,-75.25664809999999
Delaware State University,1200 N. Dupont Highway,Dover,DE,19901,www.desu.edu,39.184905,-75.54109
Delaware Technical and Community College-Owens,Route 18  Seashore Highway PO Box 610,Georgetown,DE,19947,www.dtcc.edu/owens,38.6901134,-75.38547280000002
Delaware Technical and Community College-Stanton-Wilmington,333 N. Shipley Street,Wilmington,DE,19801,www.dtcc.edu/stanton-wilmington,39.7402405,-75.5521456
Delaware Technical and Community College-Terry,100 Campus Drive,Dover,DE,19901,www.dtcc.edu/terry,39.1976016,-75.56148189999999
Goldey-Beacom College,4701 Limestone Rd,Wilmington,DE,19808,www.gbc.edu,39.7415949,-75.68910799999999
Harris School of Business-Dover Campus,97 Commerce Way Ste 105,Dover,DE,19901,schooliya.com/PEG/Dover/index.html,39.1530476,-75.54676309999999
Harris School of Business-Wilmington Campus,1413 Foulk Road  Suite 100,Wilmington,DE,19803,www.harrisschool.edu,39.8008865,-75.5220089
Paul Mitchell The School-Delaware,1420 Pulaski Hwy,Newark,DE,19702,delaware.paulmitchell.edu/newark-de,39.622645,-75.681214
Schilling-Douglas School of Hair Design,70 Amstel Ave,Newark,DE,19711-7964,schillingdouglas.com,39.681045,-75.75656599999999
Strayer University-Delaware,240 Continental Dr Ste 108,Newark,DE,19713,www.strayeruniversity.edu,39.686261,-75.65977099999999
University of Delaware,104 Hullihen Hall,Newark,DE,19716,www.udel.edu,39.67967280000001,-75.7530022
University of Phoenix-Delaware,900 Justison Street,Wilmington,DE,19801-5150,www.phoenix.edu,39.729367,-75.562377
Wesley College,120 N State St,Dover,DE,19901-3875,www.wesley.edu,39.1632349,-75.5263801
Widener University-Delaware Campus,4601 Concord Pike,Wilmington,DE,19803,www.widener.edu,39.817224,-75.546148
Wilmington University,320 Dupont Hwy,New Castle,DE,19720,www.wilmu.edu,39.6494669,-75.62087009999999
Academy for Five Element Acupuncture,305 SE 2nd Ave,Gainesville,FL,32601,www.acupuncturist.edu,29.650089,-82.322103
Academy for Practical Nursing and Health Occupations,5154 Okeechobee Blvd Ste 201,West Palm Beach,FL,33417,www.APNHO.com,26.7068574,-80.1213653
Academy of Career Training,3501 W Vine St Ste 111,Kissimmee,FL,34741,academyofcareertraining.com,28.306081,-81.438797
Academy of Cosmetology,2088 N. Courtenay Parkway,Merritt Island,FL,32953,FLORIDACOSMETOLOGYSCHOOLS.COM,28.3941432,-80.7042046
Academy of Healing Arts Massage & Facial Skin Care,3141 S Military Tr,Lake Worth,FL,33463-2113,www.ahamassage.com,26.631199,-80.113522
Acupuncture and Massage College,10506 N Kendall Drive,Miami,FL,33176,WWW.AMCOLLEGE.edu,25.6860376,-80.3924148
Advance Science Institute,3750 W 12 Ave,Hialeah,FL,33012,www.ASImedschool.com,25.8557311,-80.3065606
Advanced Technical Centers,5600  NW 36 Street,Miami,FL,33166,www.advancedtechnicalcenters.com,25.8067655,-80.2871296
Aerosim Flight Academy,2700 Flight Line Ave,Sanford,FL,32773,www.aerosim.com,28.778618,-81.251504
AI Miami International University of Art and Design,1501 Biscayne Boulevard,Miami,FL,33132-1418,www.artinstitutes.edu/miami,25.7899294,-80.1884999
Allied Health Institute,1291 South State Road 7,North Lauderdale,FL,33068,www.alliedhealthinstitute.edu,26.2110264,-80.2042152
American Academy of Cosmetology,1330 Blanding Blvd Ste 125,Orange Park,FL,32065,www.aacschool.com,30.123682,-81.79874199999999
American Advanced Technicians Institute,6801 W 20th St,Hialeah,FL,33014,www.aati.edu,25.884853,-80.32304599999999
American Health Institute,10138 US Highway 19,Port Richey,FL,34654-3743,americanhealth.edu,28.3118389,-82.6990556
American Institute,1420 Celebration Boulevard,Celebration,FL,34747-5161,celebration.americaninstitute.com,28.312337,-81.562974
American Institute of Beauty,3665 East Bay Drive Suite 164,Largo,FL,33771,www.aibschool.com,27.915252,-82.74887
American Institute-School of Health Careers,5000 C Coconut Creek Parkway,Margate,FL,33063,www.american-institute.edu,26.243306,-80.19973999999999
American InterContinental University-South Florida,2250 North Commerce Pkwy,Weston,FL,33326,www.aiufl.edu,26.08953,-80.367068
Anthem College-Orlando,3710 Maguire Blvd,Orlando,FL,32803,www.anthem.edu,28.559035,-81.33687599999999
Argosy University-Sarasota,5250 17th Street,Sarasota,FL,34235,www.argosy.edu/sarasota,27.351431,-82.465362
Argosy University-Tampa,1403 N. Howard Avenue,Tampa,FL,33607,www.argosy.edu/tampa,27.955198,-82.482381
Artistic Nails and Beauty Academy,985 E Memorial Blvd,Lakeland,FL,33801,www.artisticbeautyschool.com,28.0549897,-81.9452542
Artistic Nails and Beauty Academy,4951-A Adamo Drive,Tampa,FL,33605,www.artisticbeautyschool.com,27.9520366,-82.402328
ASM Beauty World Academy,6423 Stirling Road,Davie,FL,33314,www.asmbeautyworld.org,26.0460548,-80.2325743
ATA Career Education,12360 66th St,Largo,FL,33773,www.atafl.edu,27.884375,-82.730217
ATI Career Training Center-Fort Lauderdale,2890 Northwest 62nd Street,Fort Lauderdale,FL,33309-9731,www.aticareertraining.edu,26.2023739,-80.1838996
ATI Career Training Center-Miami,7265 NW 25th Street,Miami,FL,33122-1707,www.aticareertraining.edu,25.797933,-80.31437799999999
ATI Career Training Center-Oakland Park,3501 Northwest 9th Avenue,Oakland Park,FL,33309,www.aticareertraining.edu,26.1702472,-80.15484289999999
ATI College of Health,1525 NW 167th Street,Miami,FL,33169,www.aticareertraining.edu,25.927881,-80.227841
Atlantic Institute of Oriental Medicine,100 E Broward Blvd  Suite 100,Fort Lauderdale,FL,33301-3510,www.atom.edu,26.121907,-80.141852
Atlantic Technical Center,4700 Coconut Creek Parkway,Coconut Creek,FL,33063-3902,www.atlantictechcenter.com,26.237918,-80.18382799999999
Ave Maria School of Law,1025 Commons Circle,Naples,FL,34119,www.avemarialaw.edu,26.242147,-81.7313185
Ave Maria University,5050 Ave Maria Blvd,Ave Maria,FL,34142-9505,www.avemaria.edu,26.3366559,-81.4370783
Aveda Institute-Saint Petersburg,235 3rd St South,Saint Petersburg,FL,33701,www.avedaflorida.com,27.768847,-82.63761099999999
Aveda Institute-Tallahassee,2020 W Pensacola St,Tallahassee,FL,32304,www.avedaflorida.com,30.44193139999999,-84.3183442
Aviation Institute of Maintenance-Orlando,83 Nilson Way Hangar 7,Orlando,FL,32803,www.aviationmaintenance.edu,28.5383355,-81.3792365
Aviator College of Aeronautical Science and Technology,3800 St Lucie Blvd,Fort Pierce,FL,34946,www.aviator.edu,27.4840531,-80.382493
Barry University,11300 NE 2nd Ave,Miami,FL,33161-6695,www.barry.edu,25.8773946,-80.1940644
Beacon College,105 E Main St,Leesburg,FL,34748,www.beaconcollege.edu,28.810799,-81.87478899999999
Beauty Academy of South Florida,1305 W. 49th Street,Hialeah,FL,33012-3221,www.beautyacademyofsouthflorida.com,25.8669276,-80.3092781
Beauty Schools of America,1011 5th Street,Miami Beach,FL,33139-6504,www.bsa.edu,25.774816,-80.138558
Beauty Schools of America-Hialeah,1060 West 49th Street,Hialeah,FL,33012-3322,www.bsa.edu/about-us/locations#Hialeah,25.8665576,-80.3050541
Beauty Schools of America-Homestead,600 NE 22 Terrace,Homestead,FL,33030,www.bsa.edu,25.4764005,-80.44652529999999
Beauty Schools of America-Miami,1176 SW 67th Avenue,Miami,FL,33144,www.bsa.edu,25.7599235,-80.3038308
Beauty Schools of America-North Miami Beach,1813 NE 163rd Street,North Miami Beach,FL,33162,www.thebeautyschoolsofamerica.com,25.926295,-80.16372299999999
Benes International School of Beauty,7027 US Hwy 19,New Port Richey,FL,34652,www.isbschool.com,28.259502,-82.7284729
Bethune-Cookman University,640 Dr Mary McLeod Bethune Blvd,Daytona Beach,FL,32114-3099,www.cookman.edu,29.212416,-81.031001
Bradford-Union Area Career Technical Center,609 N Orange St,Starke,FL,32091,www.bradfordvotech.com,29.9505295,-82.1151259
Brevard Community College,1519 Clearlake Rd,Cocoa,FL,32922,www.brevardcc.edu,28.383746,-80.755059
Brewster Technical Center,2222 N Tampa St,Tampa,FL,33602-2196,www.brewster.edu,27.9633612,-82.46183239999999
Broward College,225 E las Olas Blvd,Fort Lauderdale,FL,33301,www.broward.edu,26.119415,-80.14101699999999
Brown Mackie College-Miami,One Herald Plaza,Miami,FL,33132,www.brownmackie.edu,25.788417,-80.18592
Cambridge Institute of Allied Health & Technology,460 E. Altamonte Drive  3rd Floor,Altamonte Springs,FL,32701,www.cambridgehealth.edu,28.663126,-81.37598799999999
Cambridge Institute of Health & Technology,5150 Linton Blvd,Delray Beach,FL,33484,www.cambridgehealth.edu,26.4392181,-80.1243834
Carlos Albizu University-Miami,2173 N.W.  99th Avenue,Miami,FL,33172-2209,www.mia.albizu.edu,25.7949837,-80.3550947
CBT College-Cutler Bay,19151 South Dixie Hwy # 205,Cutler Bay,FL,33157,www.cbt.edu,25.5905195,-80.3567336
Celebrity School of Beauty,8478 SW 8th St,Miami,FL,33144,www.celebrity-beauty.com,25.7619283,-80.3336095
Central Florida Institute,30522 US Hwy 19 N Ste 300,Palm Harbor,FL,34684-0000,www.cfinstitute.com,28.0502127,-82.7402085
Centura Institute,6359 Edgewater Drive,Orlando,FL,32810,www.centurainstitute.edu,28.615565,-81.422895
Chamberlain College of Nursing-Florida,5200 Belfort Rd,Jacksonville,FL,32256,www.chamberlain.edu,30.243881,-81.58664399999999
Charlotte Technical Center,18150 Murdock Circle,Port Charlotte,FL,33948-3399,charlottetechcenter.com,27.005101,-82.147177
Chipola College,3094 Indian Circle,Marianna,FL,32446-2053,www.chipola.edu,30.7871317,-85.2323907
CHOICE High School and Technical Center,1976 Lewis Turner Blvd,Fort Walton Beach,FL,32547,www.okaloosatech.com,30.469211,-86.61470899999999
City College-Altamonte Springs,177 Montgomery Road,Altamonte Springs,FL,32714,www.citycollegeorlando.edu,28.663536,-81.402064
City College-Fort Lauderdale,2000 W. Commerical Boulevard,Fort Lauderdale,FL,33309,www.citycollege.edu,26.187193,-80.17002800000002
City College-Gainesville,7001 N.W. 4th Blvd.,Gainesville,FL,32607,www.citycollege.edu,29.655174,-82.41727
City College-Miami,9300 S Dadeland Blvd. 2nd Floor,Miami,FL,33156,www.citycollege.edu,25.684067,-80.316442
Clearwater Christian College,3400 Gulf to Bay Blvd,Clearwater,FL,33759-4595,www.clearwater.edu,27.9643687,-82.6973163
College of Business and Technology-Flagler,8230 W Flagler St.,Miami,FL,33144,www.cbt.edu,25.7695954,-80.3322347
College of Business and Technology-Hialeah,935 West 49 Street # 203,Hialeah,FL,33012,www.cbt.edu,25.867269,-80.302144
College of Business and Technology-Kendall,8765 SW 165 Ave  Suite 114,Miami,FL,33193,www.cbt.edu,25.6853478,-80.4598094
College of Central Florida,3001 SW College Rd,Ocala,FL,34474,www.cf.edu,29.165699,-82.178033
Commercial Diving Academy,8137 N Main St,Jacksonville,FL,32208,commercialdivingacademy.com,30.39253,-81.64687599999999
Compu-Med Vocational Careers Corp,2900 W 12th Ave 3rd Fl #28,Hialeah,FL,33012-4861,compumedschool.com,25.8575963,-80.2781057
Concorde Career Institute-Jacksonville,7960 Arlington Expressway,Jacksonville,FL,32211-7480,www.concorde.edu,30.326421,-81.573886
Concorde Career Institute-Miramar,10933 Marks Way,Miramar,FL,33025,www.concorde.edu,25.9763507,-80.2909317
Concorde Career Institute-Orlando,3444 McCrory Place,Orlando,FL,32803,www.concorde.edu,28.559848,-81.340423
Concorde Career Institute-Tampa,4202 W Spruce,Tampa,FL,33607-4127,www.concorde.edu,27.959004,-82.514696
Coral Ridge Nurses Assistant Training School Inc,2121 W Oakland Pk Blvd,Fort Lauderdale,FL,33311,,26.1656338,-80.17124609999999
Cortiva Institute-Florida,4045 Park Blvd,Pinellas Park,FL,33781,www.cortiva.com,27.839764,-82.688738
Cozmo The School,10347 Bonita Beach Rd SE Ste 103,Bonita Springs,FL,34135,www.cozmotheschool.com,26.3309553,-81.7807505
D G Erwin Technical Center,2010 E Hillsborough Ave,Tampa,FL,33610-8255,erwin.edu,27.9970465,-82.4360006
D. A. Dorsey Educational Center,7100 N. W. 17th Avenue,Miami,FL,33147-6304,dadorsey.dadeschools.net,25.839554,-80.22554579999999
Dade Medical College-Hialeah,2750 West 68th St # 202,Hialeah,FL,33016,dademedicalcollege.com,25.882917,-80.33859199999999
Dade Medical College-Hollywood,6837 Taft St,Hollywood,FL,33024,www.dademedical.edu,26.0244887,-80.22475279999999
Dade Medical College-Homestead,381 N Krome Ave,Homestead,FL,33030,www.dademedical.edu/index.html,25.4523477,-80.47719959999999
Dade Medical College-Miami,3721-1 NW 7th street,Miami,FL,33126,www.dademedical.edu/index.html,25.779189,-80.2513325
Daytona College,425 South Nova Road,Ormond Beach,FL,32174-8445,daytonacollege.edu,29.270351,-81.079841
Daytona State College,1200 W. International Speedway Blvd.,Daytona Beach,FL,32114,www.DaytonaState.edu,29.201418,-81.04703099999999
DeVry University's Keller Graduate School of Management-Florida,2300 Southwest 145th Avenue,Miramar,FL,33027-4150,www.keller.edu,25.987936,-80.339238
DeVry University-Florida,2300 SW 145th Ave,Miramar,FL,33027-4150,www.devry.edu,25.987936,-80.339238
Digital Media Arts College,5400 Broken Sound Blvd NW #100,Boca Raton,FL,33487,WWW.DMAC.EDU,26.3950916,-80.1106296
Dragon Rises College of Oriental Medicine,1000 NE 16th Ave.  Building F,Gainesville,FL,32601,www.dragonrises.edu,29.667441,-82.313135
East West College of Natural Medicine,3808 N. Tamiami Tr,Sarasota,FL,34234-0000,ewcollege.org,27.36841,-82.551451
Eckerd College,4200 54th Ave S,Saint Petersburg,FL,33711-4700,www.eckerd.edu,27.718494,-82.68846200000002
Edison State College,8099 College Pky SW,Fort Myers,FL,33919-0000,www.edison.edu,26.5568467,-81.8886742
Edward Waters College,1658 Kings Rd,Jacksonville,FL,32209,www.ewc.edu,30.343727,-81.68359099999999
Embry-Riddle Aeronautical University-Daytona Beach,600 S Clyde Morris Blvd,Daytona Beach,FL,32114-3900,www.erau.edu,29.1890201,-81.04696419999999
Embry-Riddle Aeronautical University-Worldwide,600 S. Clyde Morris Blvd.,Daytona Beach,FL,32114-3900,www.erau.edu,29.1890201,-81.04696419999999
Empire Beauty School-Lauderhill,4806 N University Dr,Lauderhill,FL,33351,www.empire.edu,26.1846325,-80.2517458
Empire Beauty School-West Palm,4258  Okeechobee Blvd,West Palm Beach,FL,33409,www.empire.edu,26.7066059,-80.107962
Eureka Institute of Health and Beauty,11373 West Flagler St suite #209,Miami,FL,33174,www.eurekahealthandbeauty.com,25.7698386,-80.38071049999999
Everest Institute-Fort Lauderdale,1040 Bayview Dr,Fort Lauderdale,FL,33304,www.everest.edu/campus/ft_lauderdale,26.139806,-80.114526
Everest Institute-Hialeah,530 W. 49th Street,Hialeah,FL,33012,www.everest.edu/campus/hialeah,25.866562,-80.29359889999999
Everest Institute-Kendall,9020 SW 137th Ave,Miami,FL,33186,www.everest.edu/campus/kendall,25.6823848,-80.4166199
Everest Institute-North Miami,111 NW 183rd St  Ste 200,Miami,FL,33169-4538,www.everest.edu/campus/miami,25.9433599,-80.203734
Everest University-Brandon,3924 Coconut Palm Dr,Tampa,FL,33619-1354,www.everest.edu/campus/brandon,27.980541,-82.35040900000001
Everest University-Jacksonville,8226 Phillips Hwy,Jacksonville,FL,32256-1240,www.everest.edu/campus/jacksonville,30.2200911,-81.5855268
Everest University-Lakeland,995 E Memorial Blvd Suite110,Lakeland,FL,33801,www.everest.edu/campus/lakeland,28.054991,-81.94509459999999
Everest University-Largo,1199 East Bay Drive,Largo,FL,33770-2556,www.everest.edu/campus/largo,27.915614,-82.776048
Everest University-Melbourne,2401 N Harbor City Blvd,Melbourne,FL,32935,www.everest.edu/campus/melbourne,28.145771,-80.635486
Everest University-North Orlando,5421 Diplomat Circle,Orlando,FL,32810,www.everest.edu/campus/north_orlando,28.611091,-81.387564
Everest University-Orange Park,805 Wells Rd,Orange Park,FL,32073,www.everest.edu/campus/orange_park,30.189075,-81.70623599999999
Everest University-Pompano Beach,225 N. Federal Hwy.,Pompano Beach,FL,33062,www.everest.edu/campus/pompano_beach,26.234094,-80.10343
Everest University-South Orlando,9200 Soutpark Center Loop,Orlando,FL,32819,www.everest.edu/campus/south_orlando,28.434648,-81.42716
Everest University-Tampa,3319 W Hillsborough Ave,Tampa,FL,33614,www.everest.edu/campus/tampa,27.9962919,-82.4976116
Everglades University,5002 T-Rex Avenue  Suite 100,Boca Raton,FL,33431,www.EvergladesUniversity.edu,26.3926248,-80.1075352
Fashion Focus Hair Academy,2184 Gulf Gate Dr,Sarasota,FL,34231-4813,www.fashionfocusacad.com,27.258549,-82.51741899999999
FastTrain of Clearwater,2414 Enterprise Road,Clearwater,FL,33763-1751,www.fasttrain.edu,28.0091968,-82.7329152
FastTrain of Ft Lauderdale,51 North State Road 7,Plantation,FL,33317-3127,www.fasttrain.edu,26.119464,-80.202292
FastTrain of Jacksonville,10752 Deerwood Park Blvd S.  Suite 201,Jacksonville,FL,32256-4849,www.fasttrain.edu,30.247288,-81.53153119999999
FastTrain of Kendall,10701 SW 104th St,Miami,FL,33176-8162,www.fasttrain.edu,25.6724154,-80.36778090000001
FastTrain of Miami,5555 W Flagler Street,Miami,FL,33134-1065,www.fasttrain.edu,25.771147,-80.285673
FastTrain of Pembroke Pines,15800 Pines Blvd.  Suite 301,Pembroke Pines,FL,33027-1212,www.fasttrain.edu,26.0069308,-80.3563969
FastTrain of Tampa,2156 University Square Mall,Tampa,FL,33612-5516,www.fasttrain.edu,28.0552917,-82.432103
First Coast Technical College,2980 Collins Ave,Saint Augustine,FL,32084-1919,www.fctc.edu,29.92156559999999,-81.3466728
Flagler College-St Augustine,74 King Street,Saint Augustine,FL,32084,www.flagler.edu,29.8920898,-81.3146103
Flagler College-Tallahassee,444 Appleyard Dr,Tallahassee,FL,32304,www.flagler.edu,30.44173309999999,-84.34250019999999
Flagler Technical Institute,1 Corporate Drive Suite 2-J,Palm Coast,FL,32137-4714,FTI.FlaglerSchools.com,29.552438,-81.240206
Florida Academy,4387 Colonial Boulevard,Fort Myers,FL,33966-1155,www.florida-academy.edu,26.607823,-81.8241204
Florida Academy of Health & Beauty,2300 NW 9th Ave,Wilton Manor,FL,33311,www.flacademyofbeauty.org/index.html,26.156949,-80.154147
Florida Agricultural and Mechanical University,1500 S Martin Luther King Jr Blvd,Tallahassee,FL,32307,www.famu.edu,30.4286379,-84.2856374
Florida Atlantic University,777 Glades Rd,Boca Raton,FL,33431-0991,www.fau.edu,26.3656656,-80.1060943
Florida Career College-Clearwater,410 Park Place Blvd,Clearwater,FL,33759,www.careercollege.edu,27.9666968,-82.724452
Florida Career College-Miami,1321 SW 107 Ave Ste 201B,Miami,FL,33174,www.careercollege.edu,25.7543209,-80.3680292
Florida Christian College,1011 Bill Beck Blvd,Kissimmee,FL,34744,www.fcc.edu,28.301658,-81.362402
Florida Coastal School of Law,8787 Baypine Road,Jacksonville,FL,32256,www.fcsl.edu,30.232719,-81.58048699999999
Florida College,119 N Glen Arven Ave,Temple Terrace,FL,33617-5527,www.floridacollege.edu,28.034409,-82.383043
Florida College of Integrative Medicine,7100 Lake Ellenor Dr,Orlando,FL,32809-5721,www.fcim.edu,28.464079,-81.402106
Florida College of Natural Health-Brandenton,616  67th Street Circle East,Bradenton,FL,34208,www.steinered.com,27.494852,-82.477904
Florida College of Natural Health-Maitland,2600 Lake Lucien Drive   Suite#240,Maitland,FL,32751,www.steinered.com,28.630026,-81.39668999999999
Florida College of Natural Health-Miami,7925 NW 12th St Ste 201,Miami,FL,33126,www.steinered.com,25.7834856,-80.3254844
Florida College of Natural Health-Pompano Beach,2001 W Sample Rd Ste 100,Pompano Beach,FL,33064,www.steinered.com,26.2753531,-80.1504913
Florida Education Institute,5818 SW 8th St,Miami,FL,33144,www.fei.edu,25.7634743,-80.2903958
Florida Gateway College,Highway 90 East,Lake City,FL,32025-2007,https://www.fgc.edu,30.1893211,-82.6323199
Florida Gulf Coast University,10501 Fgcu Blvd S,Fort Myers,FL,33965-6565,www.fgcu.edu,26.4646459,-81.77369999999999
Florida Hospital College of Health Sciences,671 Winyah Drive,Orlando,FL,32803,www.fhchs.edu,28.576457,-81.367621
Florida Institute of Animal Arts,3776 Howell Branch Road,Winter Park,FL,32792,www.myfiaa.com,28.6235519,-81.3005684
Florida Institute of Technology,150 West University Boulevard,Melbourne,FL,32901-6975,www.fit.edu,28.0600848,-80.62442419999999
Florida Institute of Ultrasound Inc,8800 University Pky Ste A4,Pensacola,FL,32514,www.fiuonline.net,30.52433,-87.22050999999999
Florida International University,11200 S. W. 8 Street,Miami,FL,33199,www.fiu.edu,25.7595274,-80.3794956
Florida Keys Community College,5901 College Rd,Key West,FL,33040,www.fkcc.edu,24.5843489,-81.744976
Florida Memorial University,15800 NW 42 Avenue,Miami Gardens,FL,33054-6199,www.fmuniv.edu,25.9179788,-80.2685925
Florida National College-Main Campus,4425 West. Jose Regueiro (20th) Avenue,Hialeah,FL,33012,www.fnc.edu,25.8756011,-80.3237912
Florida School of Massage,6421 SW 13th St,Gainesville,FL,32608-5419,www.floridaschoolofmassage.com,29.593585,-82.33748
Florida School of Traditional Midwifery,810 E University Ave,Gainesville,FL,32601,midwiferyschool.org,29.652274,-82.315843
Florida Southern College,111 Lake Hollingsworth Dr,Lakeland,FL,33801-5698,www.flsouthern.edu,28.0295793,-81.94425009999999
Florida State College at Jacksonville,501 W State St,Jacksonville,FL,32202,www.fscj.edu,30.3343309,-81.6621876
Florida State University,222 S. Copeland Street,Tallahassee,FL,32306-1037,www.fsu.edu,30.4404859,-84.2908473
Florida Technical College,12689 Challenger Parkway Suite 130,Orlando,FL,32826,www.ftccollege.edu,28.5729193,-81.2020878
Fort Pierce Beauty Academy,3028 S US 1,Fort Pierce,FL,34982-6333,,27.4675529,-80.3556585
Fortis College,560 Wells Road,Orange Park,FL,32073,fortis.edu,30.185635,-81.706703
Fortis College-Largo,6565 Ulmerton Road,Largo,FL,33771,www.fortiscollege.edu,27.894689,-82.727468
Fortis College-Miami,7757 West Flagler St  Suite 230,Miami,FL,33144,www.fortis.edu,25.7699177,-80.3212387
Fortis College-Tampa,3910 US Hwy 301 N Suite 200,Tampa,FL,33619,fortis.edu,27.979691,-82.361649
Fortis College-Winter Park,1573 W. Fairbanks Ave Suite #100,Winter Park,FL,32789,www.fortis.edu,28.5937964,-81.37046459999999
Fortis Institute-Jacksonville,5995-2 University Blvd West,Jacksonville,FL,32216,fortis.edu,30.2774624,-81.60384379999999
Fortis Institute-Mulberry,5925 Imperial Parkway  Suite 200,Mulberry,FL,33860,www.fortis.edu,27.93696,-81.98582999999999
Fortis Institute-Pensacola,4081 E Olive Rd Ste B,Pensacola,FL,32514,www.fortisedu.info/cig-pensacola.php,30.5115803,-87.1845736
Full Sail University,3300 University Blvd,Winter Park,FL,32792-7429,www.fullsail.edu,28.597161,-81.301508
Future-Tech Institute,3446 SW 8th St Ste 213,Miami,FL,33135-4142,futuretechinstitute.com,25.7647938,-80.2511425
Galen School of Nursing-Tampa Bay,11101 Roosevelt Boulevard N.  Suite 100,Saint Petersburg,FL,33716,www.galencollege.edu/tampabay,27.87578,-82.650515
George Stone Career Center,2400 Longleaf Dr,Pensacola,FL,32526-8922,www.georgestonecenter.com,30.48779,-87.290154
George T Baker Aviation School,3275 NW 42nd Ave,Miami,FL,33142,www.bakeraviation.edu,25.804178,-80.2635729
Golf Academy of America-Altamonte Springs,510 South Hunt Club Blvd.,Apopka,FL,32703,www.golfacademy.edu,28.6728345,-81.4494723
Gooding Institute of Nurse Anesthesia,2901 Martin Luther King Jr. Blvd,Panama City,FL,32405,www.baymedical.org,30.1968263,-85.6498565
Gulf Coast State College,5230 West U.S. Highway 98,Panama City,FL,32401,www.gulfcoast.edu/default.htm,30.1298206,-85.5937691
GUTI The Premier Beauty & Wellness Academy,4212 Cortez Rd  West,Bradenton,FL,34210,www.mybeautyacademy.com,27.462815,-82.602217
Hair Design Institute,552 E Woolbright Rd,Boynton Beach,FL,33435,www.hairdesigninstitute.com,26.5144878,-80.0588619
Hair Design Institute,2289 E Semoran Blvd,Apopka,FL,32703,hairdesigninstitute.com,28.6730346,-81.46802400000001
Heritage Institute-Ft Myers,6630 Orion Drive  Suite 200,Fort Myers,FL,33912,heritage-education.com,26.544548,-81.847729
Heritage Institute-Jacksonville,4130 Salibury Road North  Suite 1100,Jacksonville,FL,32216,www.heritage-education.com,30.253815,-81.5961389
Herzing University-Winter Park,1595 S. Semoran Blvd   Ste 1501,Winter Park,FL,32792-5509,www.herzing.edu,28.5790043,-81.3087858
Hi-Tech School of Cosmetology,1303 SW 107 Ave,Miami,FL,33174,www.hitechtheschool.com,25.755343,-80.3677416
Hillsborough Community College,39 Columbia Drive,Tampa,FL,33606-3584,www.hccfl.edu,27.934879,-82.456503
Hobe Sound Bible College,11298 SE Gomez,Hobe Sound,FL,33455-1065,www.hsbc.edu,27.064202,-80.130433
Hodges University,2655 Northbrooke Drive,Naples,FL,34119-7932,www.hodges.edu,26.277176,-81.74133499999999
Hollywood Institute of Beauty Careers,420 S. State Rd. 7,Hollywood,FL,33023,www.hi.edu,26.0068919,-80.2075875
Hollywood Institute of Beauty Careers,1440 79th St Causeway Ste 100,Miami Beach,FL,33141,www.hi.edu,25.8485367,-80.1548433
Immokalee Technical Center,508 N 9th St,Immokalee,FL,34142,www.itech.edu,26.426965,-81.424944
Indian River State College,3209 Virginia Ave,Fort Pierce,FL,34981-5596,www.irsc.edu,27.4252896,-80.35743190000001
International Academy,2550 S Ridgewood Ave,South Daytona,FL,32119,www.intl-academy.com,29.162179,-80.997901
International Academy of Design and Technology-Online,5104 Eisenhower Blvd,Tampa,FL,33634,www.iadt.edu/Online,27.991614,-82.54868599999999
International Academy of Design and Technology-Orlando,6039 South Rio Grande Avenue,Orlando,FL,32809,www.iadt.edu,28.469267,-81.399808
International Academy of Design and Technology-Tampa,5104 Eisenhower Blvd,Tampa,FL,33634,www.iadt.edu/tampa,27.991614,-82.54868599999999
International Training Careers,7360 SW 24th Street  Suite 31,Miami,FL,33155,itcmiami.edu,25.7480235,-80.31480599999999
ITT Technical Institute-Fort Lauderdale,3401 S University Dr,Fort Lauderdale,FL,33328,www.itt-tech.edu,26.0763755,-80.2522656
ITT Technical Institute-Jacksonville,7011 A.C. Skinner Pkwy  Suite 140,Jacksonville,FL,32256,www.itt-tech.edu,30.249565,-81.581368
ITT Technical Institute-Lake Mary,1400 South International Parkway South,Lake Mary,FL,32746,www.itt-tech.edu,28.750039,-81.366626
ITT Technical Institute-Miami,7955 NW 12th St  Ste 119,Miami,FL,33126,www.itt-tech.edu,25.7827128,-80.3256404
ITT Technical Institute-Orlando,8301 South Park Circle  Suite 100,Orlando,FL,32819-9025,www.itt-tech.edu,28.447436,-81.4204309
ITT Technical Institute-St. Petersburg,877 Executive Center Dr. West  Suite 100,St. Petersburg,FL,33702,www.itt-tech.edu,27.860855,-82.64589099999999
